"ID","OpeBal","RediscBills","SlFacility","SdFacility","Repo","RevRepo","OmoSales","OmoRepay","PmSales","PmRepay","Crr","NetWdas","StatAlloc","JvCash","NetClr","NdicPrem","OMajor","RecDate"
"2141","799155.96","0","11267","38170","1187.5","0","0","0","0","0","0","0","0","0","0","0","0","4/21/2020",
"2140","632561.65","0","0","41230","6270","0","0","0","0","0","0","0","0","0","0","0","0","4/20/2020",
"2139","592804.28","0","322.95","32894","2755","0","134000","0","0","0","0","0","0","0","0","0","0","4/17/2020",
"2137","550831.51","0","2574.5","38600","14630","0","0","135863.27","58490.33","58490.34","0","0","0","0","0","0","0","4/16/2020",
"2136","606969.17","0","16387.5","38750","0","0","0","0","0","0","0","0","0","0","0","0","0","4/15/2020",
"2135","611205.43","0","29070","17344","48024.81","0","39350","0","0","0","0","0","0","0","0","0","0","4/14/2020",
"2133","365671.27","0","1425","36000","0","0","0","106748.52","0","0","0","0","0","0","0","0","0","4/9/2020",
"2132","440691.59","0","8360","27145","0","0","0","0","0","0","0","0","0","0","0","0","0","4/8/2020",
"2131","494357.51","0","11235.06","32800","703","0","0","0","0","0","0","0","0","0","0","0","0","4/7/2020",
"2130","460467.99","0","2795","32500","0","0","0","0","0","0","0","0","0","0","0","0","0","4/6/2020",
"2129","709014.1","0","0","29200","2398.12","0","4000","0","0","0","0","0","0","0","0","0","0","4/3/2020",
"2128","453505.8","0","6853.39","27970","0","0","0","288535.91","95681.04","95681.05","0","0","0","0","0","0","0","4/2/2020",
"2127","474776.39","0","25885.52","21348","0","0","0","0","0","0","0","0","0","0","0","0","0","4/1/2020",
"2126","546023.04","0","140894.66","17170","9500","0","0","0","0","0","0","0","0","0","0","0","0","3/31/2020",
"2123","281645.96","0","66681.95","16440","43301","0","0","0","0","0","0","0","0","0","0","0","0","3/30/2020",
"2122","533877.66","0","6900","44000","0","0","0","0","50000","0","0","0","0","0","0","0","0","3/27/2020",
"2120","465832.61","0","0","43000","0","0","0","186256.17","0","0","0","0","0","0","0","0","0","3/26/2020",
"2119","553157.44","0","0","27770","4750","0","0","0","0","0","0","0","0","0","0","0","0","3/25/2020",
"2118","330295.59","0","22189.38","17070","18050","0","0","0","0","0","0","0","0","0","0","0","0","3/24/2020",
"2116","369950.76","0","14800.47","24450","8050","0","0","0","0","0","0","0","0","0","0","0","0","3/23/2020",
"2115","446182.96","0","10150","30950","0","0","0","0","0","0","0","0","0","0","0","0","0","3/20/2020",
"2114","266540.84","0","27926.2","5120","0","0","0","344495.59","47561.26","47561.26","0","0","0","0","0","0","0","3/19/2020",
"2113","295902.47","0","7600","6700","0","0","0","0","0","0","0","0","0","0","0","0","0","3/18/2020",
"2112","345040.48","0","51692.67","5042","32277","0","0","0","0","0","0","0","0","0","0","0","0","3/17/2020",
"2111","125559.76","0","14020","4290","19285","0","0","0","0","0","0","0","0","0","0","0","0","3/16/2020",
"2110","661275.11","0","9310","40000","0","0","0","0","0","0","0","0","0","0","0","0","0","3/13/2020",
"2109","301799.52","0","77099.56","8148","5225","0","0","223703.47","86303.74","86303.74","0","0","0","0","0","0","0","3/12/2020",
"2108","280634.1","0","88017.5","8145","0","0","0","0","0","0","0","0","0","0","0","0","0","3/11/2020",
"2107","383290.63","0","98562.69","2073","22562.5","0","0","0","0","0","0","0","0","0","0","0","0","3/10/2020",
"2106","255472.68","0","51277.86","8285","9500","0","0","0","0","0","0","0","0","0","0","0","0","3/9/2020",
"2105","385771.04","0","94256.17","4120","0","0","110505.11","0","0","0","0","0","0","0","0","0","0","3/6/2020",
"2104","204962.74","0","97974.99","4575","5035","0","0","231135.16","0","0","0","0","0","0","0","0","0","3/5/2020",
"2103","304197.06","0","20662.5","12550","0","0","0","0","0","0","0","0","0","0","0","0","0","3/4/2020",
"2102","240856.19","0","35575.59","5550","5130","0","0","0","0","0","0","0","0","0","0","0","0","3/3/2020",
"2101","276660.96","0","27930","10920","6555","0","0","0","0","0","0","0","0","0","0","0","0","3/2/2020",
"2100","578244.5","0","3600","44000","0","0","480000","0","0","0","0","0","0","0","0","0","0","2/28/2020",
"2099","501981","0","207.84","36240","3800","0","0","927745.16","104119.67","104119.67","0","0","0","0","0","0","0","2/27/2020",
"2098","471229.21","0","0","43680","0","0","0","0","0","0","0","0","0","0","0","0","0","2/26/2020",
"2097","565059.38","0","0","39950","4275","0","0","0","0","0","0","0","0","0","0","0","0","2/25/2020",
"2096","475819.54","0","0","44350","0","0","0","0","0","0","0","0","0","0","0","0","0","2/24/2020",
"2095","443724.31","0","0","34800","0","0","299997.08","0","0","0","0","0","0","0","0","0","0","2/21/2020",
"2094","246670.15","0","11925.32","28600","0","0","0","627221.58","0","0","0","0","0","0","0","0","0","2/20/2020",
"2093","435106.3","0","4797.5","31540","0","0","0","0","0","0","0","0","0","0","0","0","0","2/19/2020",
"2092","364249.08","0","0","32400","0","0","0","0","0","0","0","0","0","0","0","0","0","2/18/2020",
"2091","444519.41","0","0","37650","0","0","0","0","0","0","0","0","0","0","0","0","0","2/17/2020",
"2090","1044547.06","0","0","45500","0","0","214872.5","0","0","0","0","0","0","0","0","0","0","2/14/2020",
"2089","97889.18","0","104609.31","2100","6650","0","0","516851.99","154384.18","807933.79","0","0","0","0","0","0","0","2/13/2020",
"2088","77661.85","0","88045","1570","6697.5","0","0","0","0","0","0","0","0","0","0","0","0","2/12/2020",
"2087","187189.42","0","91959.92","2200","11875","0","0","0","0","0","0","0","0","0","0","0","0","2/11/2020",
"2085","97831.52","0","7916.08","27500","3135","0","0","0","0","0","0","0","0","0","0","0","0","2/10/2020",
"2084","231281.7","0","1205.21","17185","10943.27","0","128197.14","0","0","0","0","0","0","0","0","0","0","2/7/2020",
"2083","131108.95","0","84334.83","8550","2042.5","0","0","349016.72","0","0","0","0","0","0","0","0","0","2/6/2020",
"2082","160417.46","0","17855.58","11940","7362.5","0","0","0","0","0","0","0","0","0","0","0","0","2/5/2020",
"2081","236842.42","0","65885","22726","18050","0","0","0","0","0","0","0","0","0","0","0","0","2/4/2020",
"2080","107923.28","0","3666.32","7800","0","0","0","0","0","0","0","0","0","0","0","0","0","2/3/2020",
"2079","465254.44","0","0","39327","6175","0","210290","0","0","0","0","0","0","0","0","0","0","1/31/2020",
"2077","281895.8","0","181632.5","13974","8312.5","0","0","514049.06","229636.15","229636.15","0","0","0","0","0","0","0","1/30/2020",
"2076","186196.53","0","42152.5","6470","6887.5","0","0","0","0","0","0","0","0","0","0","0","0","1/29/2020",
"2075","317791.56","0","54625","16270","22562.5","0","0","0","0","0","0","0","0","0","0","0","0","1/28/2020",
"2074","245860.15","0","54368.75","31090","0","0","0","0","0","0","0","0","0","0","0","0","0","1/27/2020",
"2073","720243.36","0","0","45196","0","0","240294.1","0","0","0","0","0","0","0","0","0","0","1/24/2020",
"2071","564254.72","0","11345","43419","7410","0","0","0","0","0","0","0","0","0","0","0","0","1/23/2020",
"2070","513063.93","0","1256.08","42023","0","0","0","0","0","0","0","0","0","0","0","0","0","1/22/2020",
"2069","695592.89","0","10182.5","34310","6175","0","0","0","0","0","0","0","0","0","0","0","0","1/21/2020",
"2068","404022.23","0","25570","27500","0","0","0","0","0","0","0","0","0","0","0","0","0","1/20/2020",
"2067","622266.71","0","0","39145","0","0","201250","0","0","0","0","0","0","0","0","0","0","1/17/2020",
"2066","155979.9","0","82028.5","10900","4750","0","0","0","0","0","0","0","0","0","0","0","0","1/16/2020",
"2065","86771.42","0","45522.15","2390","7837.5","0","0","0","0","0","0","0","0","0","0","0","0","1/15/2020",
"2064","135571.35","0","37735.18","2500","6175","0","0","0","0","0","0","0","0","0","0","0","0","1/14/2020",
"2063","262464.62","0","3645.31","22406","17860","0","0","0","0","0","0","0","0","0","0","0","0","1/13/2020",
"2061","362070.27","0","26325.42","15647","0","0","411140.89","0","0","0","0","0","0","0","0","0","0","1/10/2020",
"2062","290444.58","0","475","44770","5225","0","0","0","0","0","0","0","0","0","0","0","0","1/9/2020",
"2060","438865.24","0","0","37744","3847.5","0","0","0","0","0","0","0","0","0","0","0","0","1/8/2020",
"2059","480823.06","0","0","46070","6412.5","0","0","0","0","0","0","0","0","0","0","0","0","1/7/2020",
"2058","492251.17","0","0","41650","1900","0","481283.92","0","0","0","0","0","0","0","0","0","0","1/6/2020",
"2057","1404599.53","0","71.29","47900","1957.62","0","0","0","0","0","0","0","0","0","0","0","0","1/3/2020",
"2056","587216.02","0","0","43060","0","0","0","446795.99","0","0","0","0","0","0","0","0","0","1/2/2020",
"2055","662869.01","0","27738.83","38944","4275","0","0","0","0","0","0","0","0","0","0","0","0","12/31/2019",
"2054","553014.01","0","8179.5","33600","0","0","250506.27","0","0","0","0","0","0","0","0","0","0","12/30/2019",
"2053","429631.87","0","37297.62","29013","0","0","0","0","0","0","0","0","0","0","0","0","0","12/27/2019",
"2052","391370.4","0","0","35260","950","0","0","0","0","0","0","0","0","0","0","0","0","12/24/2019",
"2051","587183.01","0","2593.5","36113","9285","0","0","0","0","0","0","0","0","0","0","0","0","12/23/2019",
"2050","876119.91","0","1135.03","42822","3800","0","335014.36","0","0","0","0","0","0","0","0","0","0","12/20/2019",
"2049","466350.46","0","16654.87","38303","0","0","0","0","0","0","0","0","0","0","0","0","0","12/19/2019",
"2048","391774.12","0","855","35637","6367.5","0","0","0","0","0","0","0","0","0","0","0","0","12/18/2019",
"2047","456665.38","0","7930","36015","14825.38","0","229082.05","0","0","0","0","0","0","0","0","0","0","12/17/2019",
"2046","532289.42","0","9842","39616","8949.94","0","0","0","0","0","0","0","0","0","0","0","0","12/16/2019",
"2045","573629.79","0","28327.45","43451","3800","0","289115","0","0","0","0","0","0","0","0","0","0","12/13/2019",
"2044","336976.57","0","27240.29","41122","4487.5","0","0","650242.27","45000","45000","0","0","0","0","0","0","0","12/12/2019",
"2043","413041.01","0","11189.64","35956","7410","0","0","0","0","0","0","0","0","0","0","0","0","12/11/2019",
"2042","435693.43","0","5502.61","29871","6175","0","0","0","0","0","0","0","0","0","0","0","0","12/10/2019",
"2040","452458.92","0","3835.72","35990","14831.79","0","0","0","0","0","0","0","0","0","0","0","0","12/9/2019",
"2039","892438.08","0","2880","45430","950","0","190821.16","0","0","0","0","0","0","0","0","0","0","12/6/2019",
"2038","345910.93","0","19680.8","35490","19200.83","0","0","507602.79","0","0","0","0","0","0","0","0","0","12/5/2019",
"2037","342280.21","0","33567.16","35181","3752.5","0","0","0","0","0","0","0","0","0","0","0","0","12/4/2019",
"2036","333328.25","0","30987.97","36972","3562.5","0","0","0","0","0","0","0","0","0","0","0","0","12/3/2019",
"2035","314941.19","0","10374.36","34960","3800","0","0","0","0","0","0","0","0","0","0","0","0","12/2/2019",
"2034","313733.52","0","32477.53","39000","2755","0","0","353602.24","150602.17","150602.17","0","0","0","0","0","0","0","11/28/2019",
"2033","321071.93","0","15466.35","31978","18782.5","0","0","0","0","0","0","0","0","0","0","0","0","11/27/2019",
"2032","334325.96","0","8835","24238","13315.28","0","0","0","0","0","0","0","0","0","0","0","0","11/26/2019",
"2031","329673.45","0","1042.5","26453","21749.85","0","0","0","0","0","0","0","0","0","0","0","0","11/25/2019",
"2030","668422.39","0","760","42750","5700","0","0","0","157930","0","0","0","0","0","0","0","0","11/22/2019",
"2029","156908.31","0","126742.91","6550","14685","0","0","389895.24","0","0","0","0","0","0","0","0","0","11/21/2019",
"2028","129782.98","0","90207.45","17700","10999.28","0","0","0","0","0","0","0","0","0","0","0","0","11/20/2019",
"2027","113780.42","0","111498.61","6300","8265","0","0","0","0","0","0","0","0","0","0","0","0","11/19/2019",
"2026","111390.04","0","72538.04","10800","8167.5","0","0","0","0","0","0","0","0","0","0","0","0","11/18/2019",
"2025","108485.25","0","68404.6","18150","3325","0","253770","0","0","0","0","0","0","0","0","0","0","11/15/2019",
"2024","299092.49","0","114091.85","17800","2863.5","0","0","405919.68","125243.56","125243.56","0","0","0","0","0","0","0","11/14/2019",
"2023","327893.13","0","21477.88","27450","3915","0","0","0","0","0","0","0","0","0","0","0","0","11/13/2019",
"2022","363664.44","0","475","31350","19470","0","0","0","0","0","0","0","0","0","0","0","0","11/12/2019",
"2021","720182.26","0","4522","38860","16970","0","232450","0","0","0","0","0","0","0","0","0","0","11/8/2019",
"2020","164389.53","0","13997.5","35420","10925","0","0","403846.99","0","0","0","0","0","0","0","0","0","11/7/2019",
"2019","226861.49","0","0","39730","8122.5","0","0","0","0","0","0","0","0","0","0","0","0","11/6/2019",
"2018","269608.92","0","665","34600","13300","0","0","0","0","0","0","0","0","0","0","0","0","11/5/2019",
"2017","394395.07","0","2409.38","33500","11400","0","0","0","0","0","0","0","0","0","0","0","0","11/4/2019",
"2016","390187.04","0","7832.95","36450","20722.5","0","363089.13","346440.28","0","0","0","0","0","0","0","0","0","11/1/2019",
"2015","474816.2","0","10492.95","46000","6412.5","0","0","507447.56","132549.51","132549.51","0","0","0","0","0","0","0","10/31/2019",
"2014","420858.28","0","5966","37440","7837","0","0","0","0","0","0","0","0","0","0","0","0","10/30/2019",
"2013","414631.92","0","0","45150","0","0","0","0","0","0","0","0","0","0","0","0","0","10/29/2019",
"2012","298124.38","0","0","35480","16577.5","0","0","0","0","0","0","0","0","0","0","0","0","10/28/2019",
"2011","824280.89","0","1174.2","43900","29784.64","0","320695.35","0","139810","0","0","0","0","0","0","0","0","10/25/2019",
"2010","402781.63","0","11817.5","26650","5225","0","0","366057.09","0","0","0","0","0","0","0","0","0","10/24/2019",
"2009","191719.87","0","9774.75","36700","2470","0","0","0","0","0","0","0","0","0","0","0","0","10/23/2019",
"2008","263430.37","0","16513.05","14600","19807.5","0","270335.9","0","0","0","0","0","0","0","0","0","0","10/22/2019",
"2007","489713.15","0","6875","43550","2232.5","0","0","0","0","0","0","0","0","0","0","0","0","10/21/2019",
"2006","217271.37","0","7156.88","6900","17325","0","420601.98","0","0","0","0","0","0","0","0","0","0","10/18/2019",
"2005","176213.3","0","418","40950","4275","0","0","463975.94","121884.68","121884.68","0","0","0","0","0","0","0","10/17/2019",
"2004","226688.13","0","4127","41600","8122.5","0","0","0","0","0","0","0","0","0","0","0","0","10/16/2019",
"2003","313092.2","0","42825","10000","5700","0","0","0","0","0","0","0","0","0","0","0","0","10/15/2019",
"2002","92374.71","0","21507.5","8650","0","0","0","0","0","0","0","0","0","0","0","0","0","10/14/2019",
"2001","547505.78","0","3201.5","33550","16339.05","0","318912.9","0","0","0","0","0","0","0","0","0","0","10/11/2019",
"2000","141647.41","0","7332.1","39450","10687.5","0","0","347189.3","0","0","0","0","0","0","0","0","0","10/10/2019",
"1999","178853.55","0","18945","35450","5462.5","0","0","0","0","0","0","0","0","0","0","0","0","10/9/2019",
"1998","202521.86","0","4275","38500","0","0","0","0","0","0","0","0","0","0","0","0","0","10/8/2019",
"1997","214052.61","0","608.9","35100","0","0","0","0","0","0","0","0","0","0","0","0","0","10/7/2019",
"1996","318232.82","0","13770","35400","13680","0","120009.29","0","0","0","0","0","0","0","0","0","0","10/4/2019",
"1995","179030.34","0","148957.5","19280","0","0","0","669369.19","133971.08","133971.08","0","0","0","0","0","0","0","10/3/2019",
"1994","229469.6","0","0","17000","27607","0","0","0","0","0","0","0","0","0","0","0","0","10/2/2019",
"1993","195320.82","0","5500.5","23300","7600","0","0","0","0","0","0","0","0","0","0","0","0","9/30/2019",
"1992","664031.57","0","3828.5","36700","16588.64","0","302725.71","0","100010","0","0","0","0","0","0","0","0","9/27/2019",
"1991","227395.26","0","11328.75","40700","7790","0","0","422060.81","0","0","0","0","0","0","0","0","0","9/26/2019",
"1990","227722.47","0","75493.58","38500","0","0","0","0","0","0","0","0","0","0","0","0","0","9/25/2019",
"1989","326629.51","0","98882.8","31400","15384","0","0","0","0","0","0","0","0","0","0","0","0","9/24/2019",
"1988","286287.09","0","51143.79","29600","5605","0","0","0","0","0","0","0","0","0","0","0","0","9/23/2019",
"1987","107428.93","0","68068.93","2000","1520","0","351079.26","0","0","0","0","0","0","0","0","0","0","9/20/2019",
"1986","115023.08","0","76854.06","6430","5322.5","0","0","356442.43","179746.55","179746.55","0","0","0","0","0","0","0","9/19/2019",
